mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__n_estimators,param_model__min_child_weight,param_model__max_depth,param_model__learning_rate,param_model__gamma,param_model__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8767496109008789,0.0903675492538272,0.02965073585510254,0.007009593112238376,1.0,10.0,0.1,500,10,6,0.1,0.1,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 500, 'model__min_child_weight': 10, 'model__max_depth': 6, 'model__learning_rate': 0.1, 'model__gamma': 0.1, 'model__colsample_bytree': 1.0}",0.7793330449538921,0.5388707245803872,0.8931730808374042,0.7092586685548251,0.713144971228499,0.7267560980310016,0.11510975969213329,36
2.9764183521270753,0.15705321625429544,0.05670595169067383,0.0030039331274411257,0.8,1.0,1.0,2000,10,4,0.05,0.5,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 2000, 'model__min_child_weight': 10, 'model__max_depth': 4, 'model__learning_rate': 0.05, 'model__gamma': 0.5, 'model__colsample_bytree': 0.8}",0.762485182557607,0.6366360846555308,0.9008656427281947,0.7158809396012698,0.7208755954150736,0.7473486889915353,0.08688485853831689,3
1.566938304901123,0.10875704769026183,0.041927242279052736,0.006825072252703525,0.6,5.0,0.1,1000,5,4,0.05,0.5,1.0,"{'model__subsample': 0.6, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 1000, 'model__min_child_weight': 5, 'model__max_depth': 4, 'model__learning_rate': 0.05, 'model__gamma': 0.5, 'model__colsample_bytree': 1.0}",0.7597052810586045,0.6198803218094369,0.8903522895753464,0.7189104410209995,0.7351809212905649,0.7448058509509904,0.08691991506147788,6
2.6576255321502686,0.21110951124769942,0.04744253158569336,0.007312685295152463,1.0,10.0,0.0,2000,5,3,0.01,0.0,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0, 'model__n_estimators': 2000, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__gamma': 0, 'model__colsample_bytree': 0.8}",0.721446150766591,0.5907459930341199,0.8130492628702065,0.7157823249502375,0.7255260638388537,0.7133099590920017,0.07098083955137091,47
1.41349139213562,0.08459144785237087,0.03530054092407227,0.006484478636888172,1.0,5.0,0.1,1000,1,4,0.05,0.1,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 1000, 'model__min_child_weight': 1, 'model__max_depth': 4, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 1.0}",0.7615545762394307,0.6040559443685075,0.8828047512788936,0.7162544788454651,0.7271666905990367,0.7383672882662667,0.08950284674051477,15
3.3338699340820312,0.22220912311129426,0.09372854232788086,0.004448024051028937,1.0,1.0,0.1,2000,10,6,0.1,1.0,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 2000, 'model__min_child_weight': 10, 'model__max_depth': 6, 'model__learning_rate': 0.1, 'model__gamma': 1.0, 'model__colsample_bytree': 1.0}",0.7690015719837203,0.5665001007039974,0.908172381782389,0.7093710821499855,0.6936178971952642,0.7293326067630714,0.11112670237571817,31
1.4417506217956544,0.07303410398283837,0.027382469177246092,0.00393834456346796,0.6,5.0,1.0,1000,5,3,0.1,0.1,0.6,"{'model__subsample': 0.6, 'model__reg_lambda': 5.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 1000, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__gamma': 0.1, 'model__colsample_bytree': 0.6}",0.7505668183903115,0.6401017464385526,0.8801962083608296,0.7188678201113613,0.7143599119421777,0.7408185010486465,0.07854543777572279,11
2.9516290187835694,0.21553715043299043,0.055546903610229494,0.006933741786405998,0.8,10.0,0.1,2000,5,4,0.01,0.5,0.6,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 2000, 'model__min_child_weight': 5, 'model__max_depth': 4, 'model__learning_rate': 0.01, 'model__gamma': 0.5, 'model__colsample_bytree': 0.6}",0.7588373919441559,0.6079034658270338,0.8495523747353327,0.7183194978413939,0.7325375364777329,0.7334300533651298,0.07760924690739297,24
1.0793329715728759,0.10086023208850463,0.04291071891784668,0.007995630906754807,0.8,10.0,0.0,500,5,8,0.1,1.0,0.6,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0, 'model__n_estimators': 500, 'model__min_child_weight': 5, 'model__max_depth': 8, 'model__learning_rate': 0.1, 'model__gamma': 1.0, 'model__colsample_bytree': 0.6}",0.7755107188205393,0.5638923098141158,0.9067562970876613,0.7160955587611401,0.7223323765316898,0.7369174522030292,0.11037993389878814,18
2.9435306072235106,0.1923652507402066,0.058608627319335936,0.0055992021553586055,1.0,1.0,0.1,2000,1,4,0.1,1.0,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 2000, 'model__min_child_weight': 1, 'model__max_depth': 4, 'model__learning_rate': 0.1, 'model__gamma': 1.0, 'model__colsample_bytree': 0.8}",0.7506404418446364,0.6243426399704648,0.9064553029439777,0.7122970222182952,0.7231844487270828,0.7433839711408914,0.0918587755731545,10
3.4042375087738037,0.22255428272983901,0.1046785831451416,0.006156893010558594,1.0,10.0,0.0,2000,3,6,0.05,0.0,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0, 'model__n_estimators': 2000, 'model__min_child_weight': 3, 'model__max_depth': 6, 'model__learning_rate': 0.05, 'model__gamma': 0, 'model__colsample_bytree': 0.8}",0.7720838865617858,0.5555808492386947,0.8956392188522266,0.7203112824703778,0.7085374009705998,0.730430527618737,0.10971146896904552,28
1.0524608135223388,0.060327840278474085,0.035365629196166995,0.0066981961826371806,0.8,5.0,1.0,500,5,8,0.1,0.1,0.6,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 500, 'model__min_child_weight': 5, 'model__max_depth': 8, 'model__learning_rate': 0.1, 'model__gamma': 0.1, 'model__colsample_bytree': 0.6}",0.7942511801987109,0.5505269330354734,0.9123886797854943,0.7038132813225799,0.7285747625272372,0.7379109673738992,0.1183040869534657,16
0.8034600734710693,0.0629720663633674,0.01661067008972168,0.003184052687883446,0.8,10.0,0.1,500,3,3,0.01,0.1,0.8,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 500, 'model__min_child_weight': 3, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__gamma': 0.1, 'model__colsample_bytree': 0.8}",0.7077388269529814,0.5810234113263959,0.7083668726139387,0.6973292090041756,0.7233496300357762,0.6835615899866536,0.05193564167480866,50
1.5198287487030029,0.10850963398807363,0.03387393951416016,0.0036829894258013874,0.6,1.0,0.1,1000,10,4,0.1,0.5,1.0,"{'model__subsample': 0.6, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 1000, 'model__min_child_weight': 10, 'model__max_depth': 4, 'model__learning_rate': 0.1, 'model__gamma': 0.5, 'model__colsample_bytree': 1.0}",0.7496944358613924,0.617924918422636,0.8978743887696479,0.7114332229613299,0.7245977349189872,0.7403049401867986,0.0905245335095364,12
3.9980332374572756,0.2680015847673521,0.13708572387695311,0.009835453554364436,0.8,5.0,0.0,2000,5,8,0.05,0.5,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0, 'model__n_estimators': 2000, 'model__min_child_weight': 5, 'model__max_depth': 8, 'model__learning_rate': 0.05, 'model__gamma': 0.5, 'model__colsample_bytree': 1.0}",0.7914047790088115,0.48932142187133565,0.9065631013387369,0.7006055823948925,0.705571351789034,0.718693247280562,0.13688888264864726,42
3.985658597946167,0.21764705038450485,0.12935881614685057,0.009247406620768409,1.0,1.0,1.0,2000,5,8,0.1,0.5,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 2000, 'model__min_child_weight': 5, 'model__max_depth': 8, 'model__learning_rate': 0.1, 'model__gamma': 0.5, 'model__colsample_bytree': 0.8}",0.7971840593181211,0.5305441051362993,0.9118521527596416,0.697864971469895,0.7163307379688554,0.7307552053305625,0.12536603558644313,27
1.116085147857666,0.0733056149112656,0.04055542945861816,0.0025482556479817326,0.6,1.0,1.0,500,10,8,0.05,0.1,1.0,"{'model__subsample': 0.6, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 500, 'model__min_child_weight': 10, 'model__max_depth': 8, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 1.0}",0.7825691182433168,0.5136741375384761,0.9058287032855175,0.70458959875219,0.7169465742746616,0.7247216264188323,0.12739929210015125,39
1.4139867305755616,0.07864111242487029,0.03696632385253906,0.005299733605805265,0.8,5.0,0.0,500,10,8,0.01,0.0,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0, 'model__n_estimators': 500, 'model__min_child_weight': 10, 'model__max_depth': 8, 'model__learning_rate': 0.01, 'model__gamma': 0, 'model__colsample_bytree': 1.0}",0.7873798550233309,0.4782503077338318,0.8875166153045209,0.7123067070960591,0.7098047908634326,0.7150516552042351,0.1349707178915414,44
0.7197376251220703,0.060361683790983736,0.019857025146484374,0.002678232604929988,1.0,10.0,0.1,500,3,4,0.1,0.0,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 500, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.1, 'model__gamma': 0, 'model__colsample_bytree': 1.0}",0.7647173775644578,0.5894940272593652,0.8786649711533936,0.7164219784140712,0.7280615605158938,0.7354719829814362,0.09282985032613199,19
1.9107691287994384,0.1154600639227779,0.0552314281463623,0.005188713664207256,0.6,10.0,0.0,1000,5,6,0.05,1.0,0.8,"{'model__subsample': 0.6, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0, 'model__n_estimators': 1000, 'model__min_child_weight': 5, 'model__max_depth': 6, 'model__learning_rate': 0.05, 'model__gamma': 1.0, 'model__colsample_bytree': 0.8}",0.7847285574704266,0.5934087366081113,0.8851516635180801,0.7213678080641621,0.7339821082365763,0.7437277747794713,0.0947338797388338,7
2.8705078601837157,0.1652721106882366,0.05241398811340332,0.0070655389375127815,0.8,10.0,0.0,2000,10,3,0.01,1.0,0.6,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0, 'model__n_estimators': 2000, 'model__min_child_weight': 10, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__gamma': 1.0, 'model__colsample_bytree': 0.6}",0.7242879189818192,0.5976637606535976,0.8112984992787485,0.718672933386606,0.7254109660535198,0.7154668156708582,0.0681883399648142,43
2.0575316905975343,0.11791589014936973,0.0548919677734375,0.011403029480107907,0.6,1.0,0.1,1000,3,6,0.01,0.0,1.0,"{'model__subsample': 0.6, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 1000, 'model__min_child_weight': 3, 'model__max_depth': 6, 'model__learning_rate': 0.01, 'model__gamma': 0, 'model__colsample_bytree': 1.0}",0.763242761719001,0.5608443537272119,0.8773766372798322,0.710811007371436,0.7145731395335909,0.7253695799262144,0.10191917248509495,38
2.377519655227661,0.1375804124790257,0.06976280212402344,0.008714636702448325,0.6,10.0,0.0,1000,10,8,0.01,0.0,1.0,"{'model__subsample': 0.6, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0, 'model__n_estimators': 1000, 'model__min_child_weight': 10, 'model__max_depth': 8, 'model__learning_rate': 0.01, 'model__gamma': 0, 'model__colsample_bytree': 1.0}",0.7677257685171589,0.5259980886015138,0.8603339793961282,0.7147888318002231,0.7246934356085624,0.7187080207847173,0.10922358256377325,41
3.5136909961700438,0.24872350850626695,0.09620842933654786,0.004234744451200656,0.8,10.0,0.0,2000,5,6,0.01,0.1,1.0,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0, 'model__n_estimators': 2000, 'model__min_child_weight': 5, 'model__max_depth': 6, 'model__learning_rate': 0.01, 'model__gamma': 0.1, 'model__colsample_bytree': 1.0}",0.7777973869733525,0.5409297245747713,0.8497484284913098,0.7158501656606899,0.7153438374226493,0.7199339086245546,0.10225481437313372,40
1.9838550090789795,0.11824270866722418,0.05201539993286133,0.005007814487851704,0.6,5.0,1.0,1000,10,6,0.01,0.1,0.8,"{'model__subsample': 0.6, 'model__reg_lambda': 5.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 1000, 'model__min_child_weight': 10, 'model__max_depth': 6, 'model__learning_rate': 0.01, 'model__gamma': 0.1, 'model__colsample_bytree': 0.8}",0.7633771150597972,0.5595539751394802,0.8679650652518291,0.7129506613414249,0.7309548906750879,0.726960341493524,0.09944408738193088,35
1.4385770320892335,0.12670789934425797,0.03165750503540039,0.0053443664835101925,1.0,1.0,0.1,1000,1,3,0.01,0.5,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 1000, 'model__min_child_weight': 1, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__gamma': 0.5, 'model__colsample_bytree': 0.8}",0.7116673998643583,0.583910128841425,0.7714900177717977,0.7083916796506924,0.7226526024928008,0.6996223657242149,0.06213961167411135,49
3.079379987716675,0.1706193627078677,0.061361503601074216,0.005069335544943663,0.6,10.0,0.1,2000,1,4,0.05,0.5,0.8,"{'model__subsample': 0.6, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 2000, 'model__min_child_weight': 1, 'model__max_depth': 4, 'model__learning_rate': 0.05, 'model__gamma': 0.5, 'model__colsample_bytree': 0.8}",0.7681504400407043,0.6294031356418583,0.8978086763816097,0.7259089910348673,0.7224322887294288,0.7487407063656938,0.08723860761811744,1
0.7066360473632812,0.045390924396223796,0.01773557662963867,0.0018556393959858904,1.0,1.0,0.1,500,3,3,0.1,0.1,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 500, 'model__min_child_weight': 3, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__gamma': 0.1, 'model__colsample_bytree': 1.0}",0.7300981751878173,0.6013591765914585,0.8685630283058514,0.721091763894467,0.7285975202292243,0.7299419328417638,0.08465162805277669,29
1.5670941352844239,0.09752595941851028,0.034050512313842776,0.0040505161654680035,0.6,5.0,0.0,1000,10,4,0.05,1.0,0.6,"{'model__subsample': 0.6, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0, 'model__n_estimators': 1000, 'model__min_child_weight': 10, 'model__max_depth': 4, 'model__learning_rate': 0.05, 'model__gamma': 1.0, 'model__colsample_bytree': 0.6}",0.7546623702802482,0.6128293491707448,0.8785046037801265,0.7142370456384158,0.729101978385864,0.7378670694510798,0.08524157968006922,17
2.613333225250244,0.20260730021291493,0.04560108184814453,0.0016066719036071473,1.0,5.0,1.0,2000,3,3,0.01,0.1,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 2000, 'model__min_child_weight': 3, 'model__max_depth': 3, 'model__learning_rate': 0.01, 'model__gamma': 0.1, 'model__colsample_bytree': 0.8}",0.7170062598145759,0.5902149920074418,0.8239352579690145,0.7141157667402278,0.7219919624493818,0.7134528477961284,0.07413489695759165,46
2.8559402942657472,0.18378001508419198,0.04716806411743164,0.004817019407158702,0.6,10.0,0.1,2000,5,3,0.05,1.0,1.0,"{'model__subsample': 0.6, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 2000, 'model__min_child_weight': 5, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__gamma': 1.0, 'model__colsample_bytree': 1.0}",0.7410560620547237,0.6497694274134023,0.880560354745098,0.7199246924281628,0.7338098648119176,0.7450240802906609,0.07511992233269688,5
4.308574104309082,0.24890957540003575,0.12189445495605469,0.00760554749180728,0.6,5.0,0.1,2000,3,8,0.05,0.5,1.0,"{'model__subsample': 0.6, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 2000, 'model__min_child_weight': 3, 'model__max_depth': 8, 'model__learning_rate': 0.05, 'model__gamma': 0.5, 'model__colsample_bytree': 1.0}",0.7840966292365943,0.5131370967374878,0.9031214820693204,0.7111427405678115,0.7253406197946226,0.7273677136811674,0.12670412231727496,33
1.803182601928711,0.10503073379019326,0.05452375411987305,0.004080015668065815,0.6,10.0,0.0,1000,5,6,0.05,0.0,0.8,"{'model__subsample': 0.6, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0, 'model__n_estimators': 1000, 'model__min_child_weight': 5, 'model__max_depth': 6, 'model__learning_rate': 0.05, 'model__gamma': 0, 'model__colsample_bytree': 0.8}",0.7847285574704266,0.5934087366081113,0.8851516635180801,0.7213678080641621,0.7339821082365763,0.7437277747794713,0.0947338797388338,7
0.946229362487793,0.030312112891655845,0.029428386688232423,0.0053755699559304305,0.6,10.0,0.1,500,3,6,0.1,0.1,0.8,"{'model__subsample': 0.6, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 500, 'model__min_child_weight': 3, 'model__max_depth': 6, 'model__learning_rate': 0.1, 'model__gamma': 0.1, 'model__colsample_bytree': 0.8}",0.7813088881605755,0.5956557843136459,0.8790441574316924,0.7138600124341692,0.7265055632753623,0.739274881123089,0.09245293326291999,13
3.577926206588745,0.2644258141622004,0.10386857986450196,0.012679025790939354,0.6,10.0,0.1,2000,5,6,0.05,0.5,0.6,"{'model__subsample': 0.6, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 2000, 'model__min_child_weight': 5, 'model__max_depth': 6, 'model__learning_rate': 0.05, 'model__gamma': 0.5, 'model__colsample_bytree': 0.6}",0.777632339352353,0.6015340051703773,0.8997949326416249,0.7150184116004112,0.7325919013440125,0.7453143180217559,0.09660351442024326,4
2.88663535118103,0.1942305576186042,0.06113119125366211,0.007441529431705212,1.0,10.0,1.0,2000,10,4,0.01,0.0,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 10.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 2000, 'model__min_child_weight': 10, 'model__max_depth': 4, 'model__learning_rate': 0.01, 'model__gamma': 0, 'model__colsample_bytree': 0.8}",0.7563978809222953,0.6030524426962554,0.8544708781139544,0.7154042678438148,0.7299675535518637,0.7318586046256367,0.08062418286743626,26
1.7003150463104248,0.11685002701886871,0.03764152526855469,0.0022962775525755276,0.6,5.0,0.0,1000,3,4,0.01,0.1,0.6,"{'model__subsample': 0.6, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0, 'model__n_estimators': 1000, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.01, 'model__gamma': 0.1, 'model__colsample_bytree': 0.6}",0.7447131326361207,0.6082708024860083,0.8288281321709635,0.7184415684723575,0.7320570771688926,0.7264621425868686,0.07053611874529198,37
0.7850434303283691,0.03977349816914603,0.02062711715698242,0.00558510991638461,0.8,5.0,1.0,500,3,4,0.05,0.0,0.6,"{'model__subsample': 0.8, 'model__reg_lambda': 5.0, 'model__reg_alpha': 1.0, 'model__n_estimators': 500, 'model__min_child_weight': 3, 'model__max_depth': 4, 'model__learning_rate': 0.05, 'model__gamma': 0, 'model__colsample_bytree': 0.6}",0.7597240001002367,0.6048799884480203,0.8656195613968285,0.7115325643635197,0.7314356368257837,0.7346383502268777,0.08386505192765546,21
2.788053607940674,0.20281946825706185,0.06306295394897461,0.0022362462532112756,0.8,10.0,0.1,2000,10,6,0.05,0.1,0.6,"{'model__subsample': 0.8, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 2000, 'model__min_child_weight': 10, 'model__max_depth': 6, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__colsample_bytree': 0.6}",0.7788214703088949,0.6001352157200199,0.9104644072681435,0.7234351622460649,0.729654283633224,0.7485021078352695,0.10014726865237261,2
1.2631962776184082,0.08354898783187177,0.029012012481689452,0.002435855041732095,1.0,10.0,0.1,500,10,8,0.01,0.5,0.8,"{'model__subsample': 1.0, 'model__reg_lambda': 10.0, 'model__reg_alpha': 0.1, 'model__n_estimators': 500, 'model__min_child_weight': 10, 'model__max_depth': 8, 'model__learning_rate': 0.01, 'model__gamma': 0.5, 'model__colsample_bytree': 0.8}",0.7775952054405669,0.5324270405997654,0.8903936596608755,0.7168415765666318,0.7275946440940904,0.728970425272386,0.1159311292537017,32
