mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.747283315658569,0.3150718086735546,0.18633289337158204,0.0247932290999295,600,10,20,sqrt,30,True,"{'model__n_estimators': 600, 'model__min_samples_split': 10, 'model__min_samples_leaf': 20, 'model__max_features': 'sqrt', 'model__max_depth': 30, 'model__bootstrap': True}",0.674068953127503,0.558207876783813,0.6939307544812562,0.715492933030246,0.6834433246956987,0.6650287684237035,0.05516063890206802,38
2.6182043075561525,0.08474046229734329,0.08028712272644042,0.008746402929584389,300,10,5,log2,30,True,"{'model__n_estimators': 300, 'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 30, 'model__bootstrap': True}",0.7041634359677568,0.5920729147361103,0.8022330364695093,0.7259042075785311,0.7027987397421311,0.7054344668988077,0.06730286389216608,22
5.372917604446411,0.3349280884077284,0.1464461326599121,0.01790813727526013,600,2,5,sqrt,30,True,"{'model__n_estimators': 600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 30, 'model__bootstrap': True}",0.728280635525741,0.5886978077243861,0.8199601771191811,0.736557304118306,0.7193829980205788,0.7185757845016386,0.07424992214537378,8
5.1626527309417725,0.2312045289630506,0.32258076667785646,0.058649477292530616,1000,2,3,log2,10,True,"{'model__n_estimators': 1000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__bootstrap': True}",0.5081001855527878,0.48745937784458193,0.48505449624750996,0.5744462193450421,0.5351132464809367,0.5180347050941718,0.03345198052875995,48
7.71342282295227,0.2902818735735395,0.3169820785522461,0.01866337919964223,1000,10,3,log2,20,True,"{'model__n_estimators': 1000, 'model__min_samples_split': 10, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__bootstrap': True}",0.6655233412603936,0.5837725806546733,0.7233725651435483,0.7115413327377872,0.6870397608991519,0.6742499161391109,0.04945617427907755,34
29.871870851516725,2.880525582316362,0.13399996757507324,0.032226285025566966,600,5,10,0.8,20,False,"{'model__n_estimators': 600, 'model__min_samples_split': 5, 'model__min_samples_leaf': 10, 'model__max_features': 0.8, 'model__max_depth': 20, 'model__bootstrap': False}",0.7570706761527649,0.4914627989776398,0.8917043476419445,0.6166693084727577,0.6390720320677357,0.6791958326625686,0.13563741204058838,32
20.655287981033325,0.989855326976281,0.2892087459564209,0.03847746659800971,1000,10,5,0.5,10,True,"{'model__n_estimators': 1000, 'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 0.5, 'model__max_depth': 10, 'model__bootstrap': True}",0.7481537198855006,0.5403717750859847,0.8728462272091764,0.7065083273046516,0.7214813446814048,0.7178722788333436,0.10637902418108452,9
33.516985940933225,2.543859978454043,0.30634450912475586,0.026340269749346487,1000,2,20,0.8,30,True,"{'model__n_estimators': 1000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 20, 'model__max_features': 0.8, 'model__max_depth': 30, 'model__bootstrap': True}",0.7404621550860384,0.46136707333533933,0.9118126336691355,0.6413061528880424,0.6850622967615958,0.6880020623480302,0.1458737821487748,29
12.203864431381225,0.6004649406410307,0.16276698112487792,0.04552684823585509,600,20,1,0.5,10,True,"{'model__n_estimators': 600, 'model__min_samples_split': 20, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': 10, 'model__bootstrap': True}",0.7456141373393401,0.5493937584740775,0.8763203384113056,0.7055263132387573,0.7199784225990264,0.7193665940125014,0.1043130902030871,6
2.013700342178345,0.11105460672950772,0.07162961959838868,0.006437976387829458,300,2,1,log2,10,True,"{'model__n_estimators': 300, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__bootstrap': True}",0.5203344321729692,0.4849892697004533,0.4812726794376091,0.5708333383816493,0.5352213293412946,0.5185302098067951,0.03325833483747287,47
1.9749881744384765,0.2912197790783101,0.0843505859375,0.010306385803927324,300,10,10,sqrt,10,True,"{'model__n_estimators': 300, 'model__min_samples_split': 10, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 10, 'model__bootstrap': True}",0.6112476870657262,0.5524130947610699,0.584373981582079,0.63561619342188,0.6259096354309506,0.6019121184523412,0.030188533993207565,44
27.084996032714844,1.1877676825544228,0.3212425708770752,0.021491922588217242,1000,10,1,0.8,10,True,"{'model__n_estimators': 1000, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 0.8, 'model__max_depth': 10, 'model__bootstrap': True}",0.7469258665939593,0.5129221388242411,0.8956615136942851,0.6515341588001755,0.6867841203709989,0.698765559656732,0.12489961494063856,24
8.734193563461304,0.7422868578220349,0.1689769744873047,0.044876785656053145,600,20,1,sqrt,,False,"{'model__n_estimators': 600, 'model__min_samples_split': 20, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__bootstrap': False}",0.7292655683600653,0.5759223425819983,0.8342198380555544,0.7322601473360029,0.7311851798549909,0.7205706152377224,0.08266097626071515,4
11.198653411865234,1.192630555877208,0.07254257202148437,0.006013082885786401,300,10,5,0.5,,False,"{'model__n_estimators': 300, 'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 0.5, 'model__max_depth': None, 'model__bootstrap': False}",0.7675859532644747,0.514226290856333,0.8798882861850731,0.6604316113742379,0.7167645050574228,0.7077793293475083,0.12081692247118445,19
5.689435148239136,0.4764342108506771,0.1613682746887207,0.026538658443242397,600,20,10,sqrt,30,True,"{'model__n_estimators': 600, 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 30, 'model__bootstrap': True}",0.7147536722729162,0.5857363654759342,0.7958016470047294,0.7349574447876656,0.7074847019219225,0.7077467662926336,0.06845405226571175,20
9.811686658859253,0.3074210382444317,0.3535573482513428,0.03680636680589556,1000,10,5,sqrt,30,True,"{'model__n_estimators': 1000, 'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 30, 'model__bootstrap': True}",0.7266772099153103,0.5889049758499247,0.8242246670939738,0.7364978484743003,0.719532312177465,0.7191674027021948,0.07531560710090619,7
10.424878931045532,0.46786709511147156,0.3927128314971924,0.06244823671114633,1000,20,1,sqrt,,True,"{'model__n_estimators': 1000, 'model__min_samples_split': 20, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__bootstrap': True}",0.7318293887819088,0.5830212044581438,0.8329207725962846,0.7354200151287944,0.7274123929329531,0.7221207547796169,0.07990551693366538,1
18.133684968948366,1.27729427181943,0.17035555839538574,0.03742142611626348,600,10,10,0.5,20,False,"{'model__n_estimators': 600, 'model__min_samples_split': 10, 'model__min_samples_leaf': 10, 'model__max_features': 0.5, 'model__max_depth': 20, 'model__bootstrap': False}",0.762183407600825,0.5056590643130512,0.8833913228708036,0.6876017984576175,0.7043224382607696,0.7086316063006134,0.12252952991519409,18
7.105319881439209,0.3330036338913288,0.269412899017334,0.07599749271170021,600,5,1,log2,,True,"{'model__n_estimators': 600, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': None, 'model__bootstrap': True}",0.7269384704145506,0.5876769591900745,0.8280615218110094,0.7415937129531684,0.724651154360263,0.7217843637458132,0.0770802489657241,2
7.604250955581665,0.13583421184772523,0.24712862968444824,0.04067847591606133,1000,2,3,sqrt,10,False,"{'model__n_estimators': 1000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': 10, 'model__bootstrap': False}",0.6058551518059474,0.5453359077866337,0.6044162347954743,0.6415957047604071,0.6235040597594077,0.604141411781574,0.032369232094434444,41
27.408674430847167,1.5662338817650945,0.3109649658203125,0.06922764998925103,1000,20,20,0.8,10,True,"{'model__n_estimators': 1000, 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__max_features': 0.8, 'model__max_depth': 10, 'model__bootstrap': True}",0.7414207209599983,0.46786402073523914,0.9102419780345885,0.6547039613135489,0.6860902096793776,0.6920641781445505,0.1426427743468227,26
11.600171995162963,0.6798117000308268,0.34647426605224607,0.13402101517699694,1000,20,3,log2,,False,"{'model__n_estimators': 1000, 'model__min_samples_split': 20, 'model__min_samples_leaf': 3, 'model__max_features': 'log2', 'model__max_depth': None, 'model__bootstrap': False}",0.7174762807856199,0.5867570714691599,0.8089604848475274,0.7345968598277106,0.7142408183577049,0.7124063030575446,0.07159878539501104,14
27.334812116622924,1.8396356593109895,0.28113532066345215,0.06933338421132582,1000,20,1,0.5,10,False,"{'model__n_estimators': 1000, 'model__min_samples_split': 20, 'model__min_samples_leaf': 1, 'model__max_features': 0.5, 'model__max_depth': 10, 'model__bootstrap': False}",0.7489815718495086,0.5449673999803862,0.870396375731989,0.6975131893580069,0.7188958810657557,0.7161508835971293,0.10443008154345904,10
34.01807641983032,2.2187490319459924,0.25772528648376464,0.04093419468804295,1000,2,20,0.8,20,True,"{'model__n_estimators': 1000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 20, 'model__max_features': 0.8, 'model__max_depth': 20, 'model__bootstrap': True}",0.7415670384388349,0.4599733792775028,0.9116092765037311,0.6419029032918361,0.6881200762776818,0.6886345347579172,0.14628029223049188,28
17.36708598136902,1.2794943284054392,0.13166613578796388,0.013444601848082603,600,20,5,0.8,10,True,"{'model__n_estimators': 600, 'model__min_samples_split': 20, 'model__min_samples_leaf': 5, 'model__max_features': 0.8, 'model__max_depth': 10, 'model__bootstrap': True}",0.7489801008815992,0.5204685822878645,0.8975074866806703,0.6512573204777452,0.6876310193583648,0.7011689019372487,0.12341944445948856,23
13.829665565490723,0.5844771576480934,0.3911725997924805,0.07458924677874552,1000,2,5,sqrt,,False,"{'model__n_estimators': 1000, 'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': None, 'model__bootstrap': False}",0.738667487661798,0.5824608802349072,0.830261169525693,0.7367682883512647,0.7193230243168656,0.7214961700181057,0.07961589192268695,3
14.696236371994019,0.9130259692652595,0.1588306427001953,0.021998024457418826,600,20,10,0.5,30,True,"{'model__n_estimators': 600, 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__max_features': 0.5, 'model__max_depth': 30, 'model__bootstrap': True}",0.761405623284374,0.521917902627421,0.8872670708084281,0.6949934035153036,0.7075132552565462,0.7146194510984146,0.1179539851344955,11
6.727392387390137,0.10156700796468293,0.1625528335571289,0.04045634749200858,600,2,1,log2,20,False,"{'model__n_estimators': 600, 'model__min_samples_split': 2, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__bootstrap': False}",0.6773599756763125,0.5789894346332425,0.7543496879211442,0.7149630909827409,0.6829946757398442,0.6817313729906568,0.05823122476782288,31
32.90548853874206,2.339795225965628,0.17334141731262206,0.05363479236252153,600,5,1,0.8,20,False,"{'model__n_estimators': 600, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 0.8, 'model__max_depth': 20, 'model__bootstrap': False}",0.7387443431923864,0.5038912865085343,0.8910798782452586,0.5789604093906835,0.6158715624244318,0.6657094959522589,0.13588248943219028,37
23.552404165267944,1.711463791439344,0.14116640090942384,0.024799496293663306,600,10,1,0.8,20,True,"{'model__n_estimators': 600, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 0.8, 'model__max_depth': 20, 'model__bootstrap': True}",0.7547660582173481,0.5037205549364195,0.8967368585634047,0.6132460675578075,0.6765240936877426,0.6889987265925445,0.1324405950552689,27
11.129008626937866,1.1753575873129454,0.05798921585083008,0.016779342499162977,300,20,5,0.5,,False,"{'model__n_estimators': 300, 'model__min_samples_split': 20, 'model__min_samples_leaf': 5, 'model__max_features': 0.5, 'model__max_depth': None, 'model__bootstrap': False}",0.7635989704649577,0.5208570643648776,0.8847628173389569,0.6680805521161393,0.7141332824808682,0.7102865373531599,0.1191334173743922,15
3.908056879043579,0.24344955782372962,0.07073354721069336,0.00847960171492535,300,5,1,sqrt,20,False,"{'model__n_estimators': 300, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'sqrt', 'model__max_depth': 20, 'model__bootstrap': False}",0.7202527866192894,0.5953864713246859,0.8173240364531439,0.7289308167009648,0.710670382383146,0.714512898696246,0.07073446592681074,12
8.431161785125733,0.2647874780449554,0.1925100326538086,0.016655581541129685,600,5,3,sqrt,30,False,"{'model__n_estimators': 600, 'model__min_samples_split': 5, 'model__min_samples_leaf': 3, 'model__max_features': 'sqrt', 'model__max_depth': 30, 'model__bootstrap': False}",0.7358620331210627,0.5803826071141133,0.8327078705536419,0.7347073632091878,0.7189723931470205,0.7205264534290052,0.08082531944640732,5
5.089415502548218,0.12883707817212012,0.14369406700134277,0.019177160271382405,600,20,10,sqrt,10,False,"{'model__n_estimators': 600, 'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 10, 'model__bootstrap': False}",0.6008464047753046,0.5450649772335089,0.5965038444212669,0.6409068015549646,0.629175016527022,0.6024994089024134,0.03323885981718148,43
15.174341487884522,0.9806112256454457,0.07501497268676757,0.005066994996367016,300,2,5,0.8,,False,"{'model__n_estimators': 300, 'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__max_features': 0.8, 'model__max_depth': None, 'model__bootstrap': False}",0.7480196653546325,0.49919051661877667,0.8908862613472004,0.5838989097986036,0.6469201543240959,0.6737831014886618,0.13559366207376947,35
6.676389360427857,0.19986336110939176,0.2921738624572754,0.05481830716362488,1000,10,1,log2,10,False,"{'model__n_estimators': 1000, 'model__min_samples_split': 10, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 10, 'model__bootstrap': False}",0.5105862378402,0.4869308505034714,0.4928533026274988,0.5761942669118483,0.5340354692391991,0.5201200254244436,0.032477218922411406,46
11.202172183990479,2.1684223516585504,0.07287807464599609,0.016913822065635527,300,10,10,0.8,30,False,"{'model__n_estimators': 300, 'model__min_samples_split': 10, 'model__min_samples_leaf': 10, 'model__max_features': 0.8, 'model__max_depth': 30, 'model__bootstrap': False}",0.7535204797676807,0.4926285387140309,0.895216958674571,0.6123907143422901,0.6265931461451648,0.6760699675287475,0.13724266575706945,33
